start,stop,speaker
0.5,20.5,I
9.4,11.4,S
16.5,16.6,S
20.5,23.5,S
23.9,27.2,I
24.4,25.9,S
27.2,40.4,S
41.7,52.9,S
54.1,58.9,S
56.7,56.9,I
59.6,75.0,S
76.3,78.9,S
80.9,84.2,S
84.4,84.9,I
86.1,89.8,S
87.3,87.4,I
90.9,101.2,S
103.1,110.5,S
111.6,114.0,S
115.8,141.3,S
144.1,149.4,S
150.6,152.0,S
154.0,155.8,S
156.4,156.9,I
157.4,158.0,S
