start,stop,speaker
0.5,9.1,I
9.4,9.9,S
9.8,16.6,I
17.7,18.6,I
22.8,23.0,I
23.0,23.8,S
25.1,25.3,I
26.4,29.7,I
32.4,36.2,I
41.2,43.4,S
56.3,70.6,I
70.6,70.9,S
78.7,81.9,I
83.2,86.9,I
87.9,90.6,S
91.0,94.1,I
95.4,99.1,S
100.3,107.8,S
108.2,108.5,I
108.5,113.1,S
114.5,135.2,S
137.3,139.6,S
139.6,140.5,I
140.2,149.1,S
150.5,167.7,S
167.7,171.0,I
