start,stop,speaker
0.5,17.6,I
19.1,26.3,I
29.1,32.5,I
37.4,38.9,I
40.5,45.2,I
47.5,48.7,I
50.3,51.5,I
55.1,56.7,I
61.6,64.0,I
66.1,67.9,I
71.4,75.0,I
77.8,80.6,I
83.3,86.2,I
89.1,92.6,I
