start,stop,speaker
0.5,18.4,I
18.7,19.2,S
19.5,20.7,I
22.4,23.5,I
24.9,26.7,I
27.0,33.7,S
28.0,28.3,I
30.7,31.5,I
33.4,36.2,I
35.3,38.0,S
39.1,42.3,S
42.2,42.6,I
43.0,61.6,S
62.0,62.4,I
62.4,67.1,S
66.1,68.1,I
69.9,75.2,S
71.7,72.1,I
76.2,83.8,S
80.8,81.8,I
84.1,84.5,I
85.1,88.9,S
90.8,110.8,S
117.2,123.9,S
125.4,141.2,S
139.9,140.1,I
142.2,143.6,S
146.8,149.5,S
148.8,150.0,I
