start,stop,speaker
0.5,17.8,I
18.1,21.2,S
19.4,24.3,I
26.2,28.3,I
30.2,31.0,S
34.0,51.2,S
53.5,57.8,I
53.8,55.1,S
58.6,59.2,I
59.6,60.1,S
66.3,68.9,S
70.2,71.0,S
73.3,74.5,S
75.9,85.1,S
89.6,93.6,S
103.4,116.6,S
115.9,116.5,I
126.4,133.5,S
135.6,136.6,S
143.6,150.4,S
151.8,157.1,S
156.5,156.8,I
160.0,161.3,S
162.8,164.3,S
165.8,176.5,S
176.5,177.4,I
182.9,189.6,S
193.6,197.0,S
198.3,201.8,S
208.9,211.1,S
222.6,224.4,S
226.5,236.3,S
240.9,245.8,S
246.8,249.0,S
250.8,253.8,S
254.9,256.3,S
258.1,260.9,S
267.7,269.5,S
272.0,272.7,S
274.1,279.4,S
281.0,282.0,S
283.7,289.1,S
290.2,292.0,S
