start,stop,speaker
0.5,6.8,I
25.0,33.5,I
34.6,35.5,I
36.8,38.1,I
39.2,41.5,I
42.7,46.8,I
48.8,68.5,I
70.2,71.4,I
73.5,82.7,I
87.0,88.3,I
93.7,97.6,I
100.8,105.0,I
