start,stop,speaker
0.5,0.6,S
0.5,18.5,I
15,16.1,S
18.5,41.1,S
32.3,33.8,I
41.8,112.2,S
108.4,108.8,I
111.5,111.9,I
113,122.8,S
122.6,122.7,I
123.7,129.2,S
129,129.2,I
129.9,152,S
138.7,139.1,I
142,143.5,I
144.9,146,I
151.5,152,I
