start,stop,speaker
0.5,18.4,I
11.1,11.8,S
68.4,70.9,I
72.4,73.0,S
74.1,77.2,S
79.1,83.1,I
84.3,90.0,S
91.7,95.0,S
95.5,95.9,I
96.9,100.8,S
103.3,108.7,S
110.0,113.9,S
118.9,120.7,S
124.4,125.9,S
130.4,133.5,S
135.0,140.2,S
149.1,150.5,S
151.8,157.8,S
167.5,173.4,S
174.7,176.7,S
183.7,187.7,S
188.3,188.7,I
