start,stop,speaker
0.5,4.5,I
5.9,14.0,I
27.6,27.9,I
28.9,32.9,I
32.9,33.4,S
40.3,40.5,S
41.4,43.1,I
43.1,43.5,S
47.0,56.6,S
58.9,58.9,S
58.9,60.4,I
61.6,62.0,I
